Distination,Goose_pkt_appid,Goose_pkt_length,Goose_pkt_datSet,Goose_pkt_TimeAllowTolive,Goose_pkt_stNum,Goose_pkt_sqNum,Goose_pkt_Data_bit_string
0.375,0.031578947,0.666666667,0.4,1,0.823708207,1,1
0.5,0.042105263,0.333333333,0.533333333,1,0.820668693,1,0
0,0,0.666666667,0,1,0.82674772,0.6,1
0.125,0.010526316,0.333333333,0.133333333,1,0.823708207,0.6,0
0.625,0.052631579,0.666666667,0.666666667,1,0.823708207,0.8,1
0.75,0.063157895,0.333333333,0.8,1,0.820668693,0.8,0
0.25,0.021052632,0.333333333,0.266666667,0,0.823708207,0,0
0.25,0.021052632,0.333333333,0.266666667,0,0.823708207,0.2,0
0.25,0.021052632,0.333333333,0.266666667,0,0.823708207,0.4,0
0.25,0.021052632,0.333333333,0.266666667,1,0.823708207,0.6,0
0.5,0.042105263,0.333333333,0.533333333,0,0.823708207,0,0
0.375,0.031578947,0.666666667,0.4,0,0.82674772,0,1
0.5,0.042105263,0.333333333,0.533333333,0,0.823708207,0.2,0
0.375,0.031578947,0.666666667,0.4,0,0.82674772,0.2,1
0.5,0.042105263,0.333333333,0.533333333,0,0.823708207,0.4,0
0.375,0.031578947,0.666666667,0.4,0,0.82674772,0.4,1
0.5,0.042105263,0.333333333,0.533333333,1,0.823708207,0.6,0
0.375,0.031578947,0.666666667,0.4,1,0.82674772,0.6,1
0,0,0.666666667,0,1,0.82674772,0.8,1
0.125,0.010526316,0.333333333,0.133333333,1,0.823708207,0.8,0
0.625,0.052631579,0.666666667,0.666666667,1,0.823708207,1,1
0.75,0.063157895,0.333333333,0.8,1,0.820668693,1,0
0.25,0.021052632,0.333333333,0.266666667,1,0.823708207,0.8,0
0.125,0.010526316,0.333333333,0.133333333,0,0.82674772,0,0
0,0,0.666666667,0,0,0.829787234,0,1
0.75,0.063157895,0.333333333,0.8,0,0.823708207,0,0
0.625,0.052631579,0.666666667,0.666666667,0,0.82674772,0,1
0,0,0.666666667,0,0,0.829787234,0.2,1
0.125,0.010526316,0.333333333,0.133333333,0,0.82674772,0.2,0
0.625,0.052631579,0.666666667,0.666666667,0,0.82674772,0.2,1
0.75,0.063157895,0.333333333,0.8,0,0.823708207,0.2,0
0,0,0.666666667,0,0,0.829787234,0.4,1
0.125,0.010526316,0.333333333,0.133333333,0,0.82674772,0.4,0
0.625,0.052631579,0.666666667,0.666666667,0,0.82674772,0.4,1
0.75,0.063157895,0.333333333,0.8,0,0.823708207,0.4,0
0.5,0.042105263,0.333333333,0.533333333,1,0.823708207,0.8,0
0.375,0.031578947,0.666666667,0.4,1,0.82674772,0.8,1
0,0,0.666666667,0,1,0.829787234,0.6,1
0.125,0.010526316,0.333333333,0.133333333,1,0.82674772,0.6,0
0.625,0.052631579,0.666666667,0.666666667,1,0.82674772,0.6,1
0.75,0.063157895,0.333333333,0.8,1,0.823708207,0.6,0
0.25,0.021052632,0.333333333,0.266666667,0,0.82674772,0,0
0.25,0.021052632,0.333333333,0.266666667,0,0.82674772,0.2,0
0.25,0.021052632,0.333333333,0.266666667,0,0.82674772,0.4,0
0.25,0.021052632,0.333333333,0.266666667,1,0.82674772,0.6,0
0.5,0.042105263,0.333333333,0.533333333,0,0.82674772,0,0
0.375,0.031578947,0.666666667,0.4,0,0.829787234,0,1
0.375,0.031578947,0.666666667,0.4,0,0.829787234,0.2,1
0.5,0.042105263,0.333333333,0.533333333,0,0.82674772,0.2,0
0.375,0.031578947,0.666666667,0.4,0,0.829787234,0.4,1
0.5,0.042105263,0.333333333,0.533333333,0,0.82674772,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.829787234,0.6,1
0.5,0.042105263,0.333333333,0.533333333,1,0.82674772,0.6,0
0,0,0.666666667,0,1,0.829787234,0.8,1
0.125,0.010526316,0.333333333,0.133333333,1,0.82674772,0.8,0
0.625,0.052631579,0.666666667,0.666666667,1,0.82674772,0.8,1
0.75,0.063157895,0.333333333,0.8,1,0.823708207,0.8,0
0.25,0.021052632,0.333333333,0.266666667,1,0.82674772,0.8,0
0.75,0.063157895,0.333333333,0.8,0,0.82674772,0,0
0.625,0.052631579,0.666666667,0.666666667,0,0.829787234,0,1
0.625,0.052631579,0.666666667,0.666666667,0,0.829787234,0.2,1
0.75,0.063157895,0.333333333,0.8,0,0.82674772,0.2,0
0.625,0.052631579,0.666666667,0.666666667,0,0.829787234,0.4,1
0.75,0.063157895,0.333333333,0.8,0,0.82674772,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.829787234,0.8,1
0.5,0.042105263,0.333333333,0.533333333,1,0.82674772,0.8,0
0,0,0.666666667,0,1,0.829787234,1,1
0.125,0.010526316,0.333333333,0.133333333,1,0.82674772,1,0
0.625,0.052631579,0.666666667,0.666666667,1,0.829787234,0.6,1
0.75,0.063157895,0.333333333,0.8,1,0.82674772,0.6,0
0.25,0.021052632,0.333333333,0.266666667,1,0.82674772,1,0
0.125,0.010526316,0.333333333,0.133333333,0,0.829787234,0,0
0,0,0.666666667,0,0,0.832826748,0,1
0,0,0.666666667,0,0,0.832826748,0.2,1
0.125,0.010526316,0.333333333,0.133333333,0,0.829787234,0.2,0
0,0,0.666666667,0,0,0.832826748,0.4,1
0.125,0.010526316,0.333333333,0.133333333,0,0.829787234,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.829787234,1,1
0.5,0.042105263,0.333333333,0.533333333,1,0.82674772,1,0
0,0,0.666666667,0,1,0.832826748,0.6,1
0.125,0.010526316,0.333333333,0.133333333,1,0.829787234,0.6,0
0.625,0.052631579,0.666666667,0.666666667,1,0.829787234,0.8,1
0.75,0.063157895,0.333333333,0.8,1,0.82674772,0.8,0
0.25,0.021052632,0.333333333,0.266666667,0,0.829787234,0,0
0.25,0.021052632,0.333333333,0.266666667,0,0.829787234,0.2,0
0.25,0.021052632,0.333333333,0.266666667,0,0.829787234,0.4,0
0.25,0.021052632,0.333333333,0.266666667,1,0.829787234,0.6,0
0.5,0.042105263,0.333333333,0.533333333,0,0.829787234,0,0
0.375,0.031578947,0.666666667,0.4,0,0.832826748,0,1
0.375,0.031578947,0.666666667,0.4,0,0.832826748,0.2,1
0.5,0.042105263,0.333333333,0.533333333,0,0.829787234,0.2,0
0.375,0.031578947,0.666666667,0.4,0,0.832826748,0.4,1
0.5,0.042105263,0.333333333,0.533333333,0,0.829787234,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.832826748,0.6,1
0.5,0.042105263,0.333333333,0.533333333,1,0.829787234,0.6,0
0,0,0.666666667,0,1,0.832826748,0.8,1
0.125,0.010526316,0.333333333,0.133333333,1,0.829787234,0.8,0
0.625,0.052631579,0.666666667,0.666666667,1,0.829787234,1,1
0.75,0.063157895,0.333333333,0.8,1,0.82674772,1,0
0.25,0.021052632,0.333333333,0.266666667,1,0.829787234,0.8,0
0.125,0.010526316,0.333333333,0.133333333,0,0.832826748,0,0
0,0,0.666666667,0,0,0.835866261,0,1
0.75,0.063157895,0.333333333,0.8,0,0.829787234,0,0
0.625,0.052631579,0.666666667,0.666666667,0,0.832826748,0,1
0.125,0.010526316,0.333333333,0.133333333,0,0.832826748,0.2,0
0,0,0.666666667,0,0,0.835866261,0.2,1
0.625,0.052631579,0.666666667,0.666666667,0,0.832826748,0.2,1
0.75,0.063157895,0.333333333,0.8,0,0.829787234,0.2,0
0.125,0.010526316,0.333333333,0.133333333,0,0.832826748,0.4,0
0,0,0.666666667,0,0,0.835866261,0.4,1
0.625,0.052631579,0.666666667,0.666666667,0,0.832826748,0.4,1
0.75,0.063157895,0.333333333,0.8,0,0.829787234,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.832826748,0.8,1
0.5,0.042105263,0.333333333,0.533333333,1,0.829787234,0.8,0
0.125,0.010526316,0.333333333,0.133333333,1,0.832826748,0.6,0
0,0,0.666666667,0,1,0.835866261,0.6,1
0.625,0.052631579,0.666666667,0.666666667,1,0.832826748,0.6,1
0.75,0.063157895,0.333333333,0.8,1,0.829787234,0.6,0
0.25,0.021052632,0.333333333,0.266666667,0,0.832826748,0,0
0.25,0.021052632,0.333333333,0.266666667,0,0.832826748,0.2,0
0.25,0.021052632,0.333333333,0.266666667,0,0.832826748,0.4,0
0.25,0.021052632,0.333333333,0.266666667,1,0.832826748,0.6,0
0.5,0.042105263,0.333333333,0.533333333,0,0.832826748,0,0
0.375,0.031578947,0.666666667,0.4,0,0.835866261,0,1
0.375,0.031578947,0.666666667,0.4,0,0.835866261,0.2,1
0.5,0.042105263,0.333333333,0.533333333,0,0.832826748,0.2,0
0.375,0.031578947,0.666666667,0.4,0,0.835866261,0.4,1
0.5,0.042105263,0.333333333,0.533333333,0,0.832826748,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.835866261,0.6,1
0.5,0.042105263,0.333333333,0.533333333,1,0.832826748,0.6,0
0,0,0.666666667,0,1,0.835866261,0.8,1
0.125,0.010526316,0.333333333,0.133333333,1,0.832826748,0.8,0
0.625,0.052631579,0.666666667,0.666666667,1,0.832826748,0.8,1
0.75,0.063157895,0.333333333,0.8,1,0.829787234,0.8,0
0.25,0.021052632,0.333333333,0.266666667,1,0.832826748,0.8,0
0.75,0.063157895,0.333333333,0.8,0,0.832826748,0,0
0.625,0.052631579,0.666666667,0.666666667,0,0.835866261,0,1
0.625,0.052631579,0.666666667,0.666666667,0,0.835866261,0.2,1
0.75,0.063157895,0.333333333,0.8,0,0.832826748,0.2,0
0.625,0.052631579,0.666666667,0.666666667,0,0.835866261,0.4,1
0.75,0.063157895,0.333333333,0.8,0,0.832826748,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.835866261,0.8,1
0.5,0.042105263,0.333333333,0.533333333,1,0.832826748,0.8,0
0,0,0.666666667,0,1,0.835866261,1,1
0.125,0.010526316,0.333333333,0.133333333,1,0.832826748,1,0
0.625,0.052631579,0.666666667,0.666666667,1,0.835866261,0.6,1
0.75,0.063157895,0.333333333,0.8,1,0.832826748,0.6,0
0.25,0.021052632,0.333333333,0.266666667,1,0.832826748,1,0
0.125,0.010526316,0.333333333,0.133333333,0,0.835866261,0,0
0,0,0.666666667,0,0,0.838905775,0,1
0.125,0.010526316,0.333333333,0.133333333,0,0.835866261,0.2,0
0,0,0.666666667,0,0,0.838905775,0.2,1
0,0,0.666666667,0,0,0.838905775,0.4,1
0.125,0.010526316,0.333333333,0.133333333,0,0.835866261,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.835866261,1,1
0.5,0.042105263,0.333333333,0.533333333,1,0.832826748,1,0
0,0,0.666666667,0,1,0.838905775,0.6,1
0.125,0.010526316,0.333333333,0.133333333,1,0.835866261,0.6,0
0.625,0.052631579,0.666666667,0.666666667,1,0.835866261,0.8,1
0.75,0.063157895,0.333333333,0.8,1,0.832826748,0.8,0
0.25,0.021052632,0.333333333,0.266666667,0,0.835866261,0,0
0.25,0.021052632,0.333333333,0.266666667,0,0.835866261,0.2,0
0.25,0.021052632,0.333333333,0.266666667,0,0.835866261,0.4,0
0.25,0.021052632,0.333333333,0.266666667,1,0.835866261,0.6,0
0.5,0.042105263,0.333333333,0.533333333,0,0.835866261,0,0
0.375,0.031578947,0.666666667,0.4,0,0.838905775,0,1
0.375,0.031578947,0.666666667,0.4,0,0.838905775,0.2,1
0.5,0.042105263,0.333333333,0.533333333,0,0.835866261,0.2,0
0.375,0.031578947,0.666666667,0.4,0,0.838905775,0.4,1
0.5,0.042105263,0.333333333,0.533333333,0,0.835866261,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.838905775,0.6,1
0.5,0.042105263,0.333333333,0.533333333,1,0.835866261,0.6,0
0,0,0.666666667,0,1,0.838905775,0.8,1
0.125,0.010526316,0.333333333,0.133333333,1,0.835866261,0.8,0
0.625,0.052631579,0.666666667,0.666666667,1,0.835866261,1,1
0.75,0.063157895,0.333333333,0.8,1,0.832826748,1,0
0.25,0.021052632,0.333333333,0.266666667,1,0.835866261,0.8,0
0.125,0.010526316,0.333333333,0.133333333,0,0.838905775,0,0
0,0,0.666666667,0,0,0.841945289,0,1
0.75,0.063157895,0.333333333,0.8,0,0.835866261,0,0
0.625,0.052631579,0.666666667,0.666666667,0,0.838905775,0,1
0,0,0.666666667,0,0,0.841945289,0.2,1
0.125,0.010526316,0.333333333,0.133333333,0,0.838905775,0.2,0
0.625,0.052631579,0.666666667,0.666666667,0,0.838905775,0.2,1
0.75,0.063157895,0.333333333,0.8,0,0.835866261,0.2,0
0,0,0.666666667,0,0,0.841945289,0.4,1
0.125,0.010526316,0.333333333,0.133333333,0,0.838905775,0.4,0
0.625,0.052631579,0.666666667,0.666666667,0,0.838905775,0.4,1
0.75,0.063157895,0.333333333,0.8,0,0.835866261,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.838905775,0.8,1
0.5,0.042105263,0.333333333,0.533333333,1,0.835866261,0.8,0
0,0,0.666666667,0,1,0.841945289,0.6,1
0.125,0.010526316,0.333333333,0.133333333,1,0.838905775,0.6,0
0.625,0.052631579,0.666666667,0.666666667,1,0.838905775,0.6,1
0.75,0.063157895,0.333333333,0.8,1,0.835866261,0.6,0
0.25,0.021052632,0.333333333,0.266666667,0,0.838905775,0,0
0.25,0.021052632,0.333333333,0.266666667,0,0.838905775,0.2,0
0.25,0.021052632,0.333333333,0.266666667,0,0.838905775,0.4,0
0.25,0.021052632,0.333333333,0.266666667,1,0.838905775,0.6,0
0.5,0.042105263,0.333333333,0.533333333,0,0.838905775,0,0
0.375,0.031578947,0.666666667,0.4,0,0.841945289,0,1
0.375,0.031578947,0.666666667,0.4,0,0.841945289,0.2,1
0.5,0.042105263,0.333333333,0.533333333,0,0.838905775,0.2,0
0.375,0.031578947,0.666666667,0.4,0,0.841945289,0.4,1
0.5,0.042105263,0.333333333,0.533333333,0,0.838905775,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.841945289,0.6,1
0.5,0.042105263,0.333333333,0.533333333,1,0.838905775,0.6,0
0,0,0.666666667,0,1,0.841945289,0.8,1
0.125,0.010526316,0.333333333,0.133333333,1,0.838905775,0.8,0
0.625,0.052631579,0.666666667,0.666666667,1,0.838905775,0.8,1
0.75,0.063157895,0.333333333,0.8,1,0.835866261,0.8,0
0.25,0.021052632,0.333333333,0.266666667,1,0.838905775,0.8,0
0.75,0.063157895,0.333333333,0.8,0,0.838905775,0,0
0.625,0.052631579,0.666666667,0.666666667,0,0.841945289,0,1
0.625,0.052631579,0.666666667,0.666666667,0,0.841945289,0.2,1
0.75,0.063157895,0.333333333,0.8,0,0.838905775,0.2,0
0.625,0.052631579,0.666666667,0.666666667,0,0.841945289,0.4,1
0.75,0.063157895,0.333333333,0.8,0,0.838905775,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.841945289,0.8,1
0.5,0.042105263,0.333333333,0.533333333,1,0.838905775,0.8,0
0,0,0.666666667,0,1,0.841945289,1,1
0.125,0.010526316,0.333333333,0.133333333,1,0.838905775,1,0
0.625,0.052631579,0.666666667,0.666666667,1,0.841945289,0.6,1
0.75,0.063157895,0.333333333,0.8,1,0.838905775,0.6,0
0.25,0.021052632,0.333333333,0.266666667,1,0.838905775,1,0
0.125,0.010526316,0.333333333,0.133333333,0,0.841945289,0,0
0,0,0.666666667,0,0,0.844984802,0,1
0,0,0.666666667,0,0,0.844984802,0.2,1
0.125,0.010526316,0.333333333,0.133333333,0,0.841945289,0.2,0
0,0,0.666666667,0,0,0.844984802,0.4,1
0.125,0.010526316,0.333333333,0.133333333,0,0.841945289,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.841945289,1,1
0.5,0.042105263,0.333333333,0.533333333,1,0.838905775,1,0
0,0,0.666666667,0,1,0.844984802,0.6,1
0.125,0.010526316,0.333333333,0.133333333,1,0.841945289,0.6,0
0.625,0.052631579,0.666666667,0.666666667,1,0.841945289,0.8,1
0.75,0.063157895,0.333333333,0.8,1,0.838905775,0.8,0
0.25,0.021052632,0.333333333,0.266666667,0,0.841945289,0,0
0.25,0.021052632,0.333333333,0.266666667,0,0.841945289,0.2,0
0.25,0.021052632,0.333333333,0.266666667,0,0.841945289,0.4,0
0.25,0.021052632,0.333333333,0.266666667,1,0.841945289,0.6,0
0.5,0.042105263,0.333333333,0.533333333,0,0.841945289,0,0
0.375,0.031578947,0.666666667,0.4,0,0.844984802,0,1
0.375,0.031578947,0.666666667,0.4,0,0.844984802,0.2,1
0.5,0.042105263,0.333333333,0.533333333,0,0.841945289,0.2,0
0.375,0.031578947,0.666666667,0.4,0,0.844984802,0.4,1
0.5,0.042105263,0.333333333,0.533333333,0,0.841945289,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.844984802,0.6,1
0.5,0.042105263,0.333333333,0.533333333,1,0.841945289,0.6,0
0,0,0.666666667,0,1,0.844984802,0.8,1
0.125,0.010526316,0.333333333,0.133333333,1,0.841945289,0.8,0
0.625,0.052631579,0.666666667,0.666666667,1,0.841945289,1,1
0.75,0.063157895,0.333333333,0.8,1,0.838905775,1,0
0.25,0.021052632,0.333333333,0.266666667,1,0.841945289,0.8,0
0.125,0.010526316,0.333333333,0.133333333,0,0.844984802,0,0
0,0,0.666666667,0,0,0.848024316,0,1
0.75,0.063157895,0.333333333,0.8,0,0.841945289,0,0
0.625,0.052631579,0.666666667,0.666666667,0,0.844984802,0,1
0,0,0.666666667,0,0,0.848024316,0.2,1
0.125,0.010526316,0.333333333,0.133333333,0,0.844984802,0.2,0
0.625,0.052631579,0.666666667,0.666666667,0,0.844984802,0.2,1
0.75,0.063157895,0.333333333,0.8,0,0.841945289,0.2,0
0,0,0.666666667,0,0,0.848024316,0.4,1
0.125,0.010526316,0.333333333,0.133333333,0,0.844984802,0.4,0
0.625,0.052631579,0.666666667,0.666666667,0,0.844984802,0.4,1
0.75,0.063157895,0.333333333,0.8,0,0.841945289,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.844984802,0.8,1
0.5,0.042105263,0.333333333,0.533333333,1,0.841945289,0.8,0
0,0,0.666666667,0,1,0.848024316,0.6,1
0.125,0.010526316,0.333333333,0.133333333,1,0.844984802,0.6,0
0.625,0.052631579,0.666666667,0.666666667,1,0.844984802,0.6,1
0.75,0.063157895,0.333333333,0.8,1,0.841945289,0.6,0
0.25,0.021052632,0.333333333,0.266666667,0,0.844984802,0,0
0.25,0.021052632,0.333333333,0.266666667,0,0.844984802,0.2,0
0.25,0.021052632,0.333333333,0.266666667,0,0.844984802,0.4,0
0.25,0.021052632,0.333333333,0.266666667,1,0.844984802,0.6,0
0.5,0.042105263,0.333333333,0.533333333,0,0.844984802,0,0
0.375,0.031578947,0.666666667,0.4,0,0.848024316,0,1
0.375,0.031578947,0.666666667,0.4,0,0.848024316,0.2,1
0.5,0.042105263,0.333333333,0.533333333,0,0.844984802,0.2,0
0.375,0.031578947,0.666666667,0.4,0,0.848024316,0.4,1
0.5,0.042105263,0.333333333,0.533333333,0,0.844984802,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.848024316,0.6,1
0.5,0.042105263,0.333333333,0.533333333,1,0.844984802,0.6,0
0,0,0.666666667,0,1,0.848024316,0.8,1
0.125,0.010526316,0.333333333,0.133333333,1,0.844984802,0.8,0
0.625,0.052631579,0.666666667,0.666666667,1,0.844984802,0.8,1
0.75,0.063157895,0.333333333,0.8,1,0.841945289,0.8,0
0.25,0.021052632,0.333333333,0.266666667,1,0.844984802,0.8,0
0.75,0.063157895,0.333333333,0.8,0,0.844984802,0,0
0.625,0.052631579,0.666666667,0.666666667,0,0.848024316,0,1
0.75,0.063157895,0.333333333,0.8,0,0.844984802,0.2,0
0.625,0.052631579,0.666666667,0.666666667,0,0.848024316,0.2,1
0.75,0.063157895,0.333333333,0.8,0,0.844984802,0.4,0
0.625,0.052631579,0.666666667,0.666666667,0,0.848024316,0.4,1
0.375,0.031578947,0.666666667,0.4,1,0.848024316,0.8,1
0.5,0.042105263,0.333333333,0.533333333,1,0.844984802,0.8,0
0,0,0.666666667,0,1,0.848024316,1,1
0.125,0.010526316,0.333333333,0.133333333,1,0.844984802,1,0
0.75,0.063157895,0.333333333,0.8,1,0.844984802,0.6,0
0.625,0.052631579,0.666666667,0.666666667,1,0.848024316,0.6,1
0.25,0.021052632,0.333333333,0.266666667,1,0.844984802,1,0
0.125,0.010526316,0.333333333,0.133333333,0,0.848024316,0,0
0,0,0.666666667,0,0,0.85106383,0,1
0,0,0.666666667,0,0,0.85106383,0.2,1
0.125,0.010526316,0.333333333,0.133333333,0,0.848024316,0.2,0
0,0,0.666666667,0,0,0.85106383,0.4,1
0.125,0.010526316,0.333333333,0.133333333,0,0.848024316,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.848024316,1,1
0.5,0.042105263,0.333333333,0.533333333,1,0.844984802,1,0
0,0,0.666666667,0,1,0.85106383,0.6,1
0.125,0.010526316,0.333333333,0.133333333,1,0.848024316,0.6,0
0.75,0.063157895,0.333333333,0.8,1,0.844984802,0.8,0
0.625,0.052631579,0.666666667,0.666666667,1,0.848024316,0.8,1
0.25,0.021052632,0.333333333,0.266666667,0,0.848024316,0,0
0.25,0.021052632,0.333333333,0.266666667,0,0.848024316,0.2,0
0.25,0.021052632,0.333333333,0.266666667,0,0.848024316,0.4,0
0.25,0.021052632,0.333333333,0.266666667,1,0.848024316,0.6,0
0.5,0.042105263,0.333333333,0.533333333,0,0.848024316,0,0
0.375,0.031578947,0.666666667,0.4,0,0.85106383,0,1
0.375,0.031578947,0.666666667,0.4,0,0.85106383,0.2,1
0.5,0.042105263,0.333333333,0.533333333,0,0.848024316,0.2,0
0.375,0.031578947,0.666666667,0.4,0,0.85106383,0.4,1
0.5,0.042105263,0.333333333,0.533333333,0,0.848024316,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.85106383,0.6,1
0.5,0.042105263,0.333333333,0.533333333,1,0.848024316,0.6,0
0,0,0.666666667,0,1,0.85106383,0.8,1
0.125,0.010526316,0.333333333,0.133333333,1,0.848024316,0.8,0
0.75,0.063157895,0.333333333,0.8,1,0.844984802,1,0
0.625,0.052631579,0.666666667,0.666666667,1,0.848024316,1,1
0.25,0.021052632,0.333333333,0.266666667,1,0.848024316,0.8,0
0.125,0.010526316,0.333333333,0.133333333,0,0.85106383,0,0
0,0,0.666666667,0,0,0.854103343,0,1
0.75,0.063157895,0.333333333,0.8,0,0.848024316,0,0
0.625,0.052631579,0.666666667,0.666666667,0,0.85106383,0,1
0,0,0.666666667,0,0,0.854103343,0.2,1
0.125,0.010526316,0.333333333,0.133333333,0,0.85106383,0.2,0
0.625,0.052631579,0.666666667,0.666666667,0,0.85106383,0.2,1
0.75,0.063157895,0.333333333,0.8,0,0.848024316,0.2,0
0,0,0.666666667,0,0,0.854103343,0.4,1
0.125,0.010526316,0.333333333,0.133333333,0,0.85106383,0.4,0
0.625,0.052631579,0.666666667,0.666666667,0,0.85106383,0.4,1
0.75,0.063157895,0.333333333,0.8,0,0.848024316,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.85106383,0.8,1
0.5,0.042105263,0.333333333,0.533333333,1,0.848024316,0.8,0
0,0,0.666666667,0,1,0.854103343,0.6,1
0.125,0.010526316,0.333333333,0.133333333,1,0.85106383,0.6,0
0.625,0.052631579,0.666666667,0.666666667,1,0.85106383,0.6,1
0.75,0.063157895,0.333333333,0.8,1,0.848024316,0.6,0
0.25,0.021052632,0.333333333,0.266666667,0,0.85106383,0,0
0.25,0.021052632,0.333333333,0.266666667,0,0.85106383,0.2,0
0.25,0.021052632,0.333333333,0.266666667,0,0.85106383,0.4,0
0.25,0.021052632,0.333333333,0.266666667,1,0.85106383,0.6,0
0.5,0.042105263,0.333333333,0.533333333,0,0.85106383,0,0
0.375,0.031578947,0.666666667,0.4,0,0.854103343,0,1
0.375,0.031578947,0.666666667,0.4,0,0.854103343,0.2,1
0.5,0.042105263,0.333333333,0.533333333,0,0.85106383,0.2,0
0.375,0.031578947,0.666666667,0.4,0,0.854103343,0.4,1
0.5,0.042105263,0.333333333,0.533333333,0,0.85106383,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.854103343,0.6,1
0.5,0.042105263,0.333333333,0.533333333,1,0.85106383,0.6,0
0,0,0.666666667,0,1,0.854103343,0.8,1
0.125,0.010526316,0.333333333,0.133333333,1,0.85106383,0.8,0
0.625,0.052631579,0.666666667,0.666666667,1,0.85106383,0.8,1
0.75,0.063157895,0.333333333,0.8,1,0.848024316,0.8,0
0.25,0.021052632,0.333333333,0.266666667,1,0.85106383,0.8,0
0.75,0.063157895,0.333333333,0.8,0,0.85106383,0,0
0.625,0.052631579,0.666666667,0.666666667,0,0.854103343,0,1
0.75,0.063157895,0.333333333,0.8,0,0.85106383,0.2,0
0.625,0.052631579,0.666666667,0.666666667,0,0.854103343,0.2,1
0.75,0.063157895,0.333333333,0.8,0,0.85106383,0.4,0
0.625,0.052631579,0.666666667,0.666666667,0,0.854103343,0.4,1
0.375,0.031578947,0.666666667,0.4,1,0.854103343,0.8,1
0.5,0.042105263,0.333333333,0.533333333,1,0.85106383,0.8,0
0,0,0.666666667,0,1,0.854103343,1,1
0.125,0.010526316,0.333333333,0.133333333,1,0.85106383,1,0
0.625,0.052631579,0.666666667,0.666666667,1,0.854103343,0.6,1
0.75,0.063157895,0.333333333,0.8,1,0.85106383,0.6,0
0.25,0.021052632,0.333333333,0.266666667,1,0.85106383,1,0
0.125,0.010526316,0.333333333,0.133333333,0,0.854103343,0,0
0,0,0.666666667,0,0,0.857142857,0,1
0,0,0.666666667,0,0,0.857142857,0.2,1
0.125,0.010526316,0.333333333,0.133333333,0,0.854103343,0.2,0
0,0,0.666666667,0,0,0.857142857,0.4,1
0.125,0.010526316,0.333333333,0.133333333,0,0.854103343,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.854103343,1,1
0.5,0.042105263,0.333333333,0.533333333,1,0.85106383,1,0
0,0,0.666666667,0,1,0.857142857,0.6,1
0.125,0.010526316,0.333333333,0.133333333,1,0.854103343,0.6,0
