Distination,appid,len,path,t,state,seq,data_cnt
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,89.62199997901917,8,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,89.62199997901917,9,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,89.62199997901917,8,3,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,85.0019999742508,9,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,85.0019999742508,8,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,80.12199997901917,8,5,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,80.12199997901917,7,5,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,86.96000003814697,8,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,95.0019999742508,9,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,95.0019999742508,10,0,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,95.12199997901917,8,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,95.12199997901917,9,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,95.0019999742508,10,1,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,95.0019999742508,9,1,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,95.12199997901917,9,1,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,95.12199997901917,8,1,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,95.0019999742508,10,2,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,95.0019999742508,9,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,89.62199997901917,9,4,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,89.62199997901917,8,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,95.12199997901917,9,2,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,95.12199997901917,8,2,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,95.0019999742508,10,3,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,95.0019999742508,9,3,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,95.12199997901917,9,3,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,95.12199997901917,8,3,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,96.96100008487701,9,0,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,96.96100008487701,9,1,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,96.96100008487701,9,2,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,96.96100008487701,9,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,99.62199997901917,9,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,99.62199997901917,10,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,99.62199997901917,10,1,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,99.62199997901917,9,1,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,99.62199997901917,10,2,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,99.62199997901917,9,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,99.62199997901917,10,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,99.62199997901917,9,3,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,95.0019999742508,10,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,95.0019999742508,9,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,95.12199997901917,9,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,95.12199997901917,8,4,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,96.96100008487701,9,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,105.1230000257492,9,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,105.1230000257492,10,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,105.1230000257492,10,1,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,105.1230000257492,9,1,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,99.62199997901917,10,4,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,99.62199997901917,9,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,105.1230000257492,10,2,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,105.1230000257492,9,2,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,95.0019999742508,10,5,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,95.0019999742508,9,5,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,105.1230000257492,10,3,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,105.1230000257492,9,3,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,96.96100008487701,9,5,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,110.0019999742508,10,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,110.0019999742508,11,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,110.0019999742508,11,1,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,110.0019999742508,10,1,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,110.0019999742508,11,2,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,110.0019999742508,10,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,99.62199997901917,10,5,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,99.62199997901917,9,5,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,110.0019999742508,11,3,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,110.0019999742508,10,3,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,105.1230000257492,10,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,105.1230000257492,9,4,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,111.96200001239777,10,0,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,111.96200001239777,10,1,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,111.96200001239777,10,2,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,111.96200001239777,10,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,114.62199997901917,10,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,114.62199997901917,11,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,114.62199997901917,11,1,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,114.62199997901917,10,1,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,114.62199997901917,11,2,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,114.62199997901917,10,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,114.62199997901917,11,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,114.62199997901917,10,3,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,110.0019999742508,11,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,110.0019999742508,10,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,105.1230000257492,10,5,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,105.1230000257492,9,5,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,111.96200001239777,10,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,120.00300002098083,11,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,120.00300002098083,12,0,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,120.1230000257492,10,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,120.1230000257492,11,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,120.00300002098083,12,1,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,120.00300002098083,11,1,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,120.1230000257492,11,1,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,120.1230000257492,10,1,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,120.00300002098083,12,2,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,120.00300002098083,11,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,114.62199997901917,11,4,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,114.62199997901917,10,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,120.1230000257492,11,2,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,120.1230000257492,10,2,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,120.00300002098083,12,3,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,120.00300002098083,11,3,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,120.1230000257492,11,3,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,120.1230000257492,10,3,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,121.96200001239777,11,0,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,121.96200001239777,11,1,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,121.96200001239777,11,2,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,121.96200001239777,11,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,124.62199997901917,11,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,124.62199997901917,12,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,124.62199997901917,12,1,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,124.62199997901917,11,1,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,124.62199997901917,12,2,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,124.62199997901917,11,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,124.62199997901917,12,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,124.62199997901917,11,3,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,120.00300002098083,12,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,120.00300002098083,11,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,120.1230000257492,11,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,120.1230000257492,10,4,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,121.96200001239777,11,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,130.1230000257492,11,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,130.1230000257492,12,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,130.1230000257492,12,1,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,130.1230000257492,11,1,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,130.1230000257492,12,2,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,130.1230000257492,11,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,124.62199997901917,12,4,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,124.62199997901917,11,4,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,120.00300002098083,12,5,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,120.00300002098083,11,5,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,130.1230000257492,12,3,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,130.1230000257492,11,3,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,121.96200001239777,11,5,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,135.00300002098083,12,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,135.00300002098083,13,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,135.00300002098083,13,1,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,135.00300002098083,12,1,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,135.00300002098083,13,2,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,135.00300002098083,12,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,124.62199997901917,12,5,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,124.62199997901917,11,5,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,135.00300002098083,13,3,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,135.00300002098083,12,3,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,130.1230000257492,12,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,130.1230000257492,11,4,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,136.9630000591278,12,0,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,136.9630000591278,12,1,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,136.9630000591278,12,2,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,136.9630000591278,12,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,139.62400007247925,12,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,139.62400007247925,13,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,139.62400007247925,13,1,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,139.62400007247925,12,1,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,139.62400007247925,13,2,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,139.62400007247925,12,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,139.62400007247925,13,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,139.62400007247925,12,3,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,135.00300002098083,13,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,135.00300002098083,12,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,130.1230000257492,12,5,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,130.1230000257492,11,5,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,136.9630000591278,12,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,145.00400006771088,13,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,145.00400006771088,14,0,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,145.12400007247925,12,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,145.12400007247925,13,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,145.00400006771088,14,1,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,145.00400006771088,13,1,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,145.12400007247925,13,1,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,145.12400007247925,12,1,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,145.00400006771088,14,2,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,145.00400006771088,13,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,139.62400007247925,13,4,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,139.62400007247925,12,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,145.12400007247925,13,2,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,145.12400007247925,12,2,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,145.00400006771088,14,3,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,145.00400006771088,13,3,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,145.12400007247925,13,3,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,145.12400007247925,12,3,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,146.9630000591278,13,0,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,146.9630000591278,13,1,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,146.9630000591278,13,2,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,146.9630000591278,13,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,149.62400007247925,13,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,149.62400007247925,14,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,149.62400007247925,14,1,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,149.62400007247925,13,1,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,149.62400007247925,14,2,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,149.62400007247925,13,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,149.62400007247925,14,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,149.62400007247925,13,3,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,145.00400006771088,14,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,145.00400006771088,13,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,145.12400007247925,13,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,145.12400007247925,12,4,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,146.9630000591278,13,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,155.12400007247925,13,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,155.12400007247925,14,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,155.12400007247925,14,1,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,155.12400007247925,13,1,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,155.12400007247925,14,2,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,155.12400007247925,13,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,149.62400007247925,14,4,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,149.62400007247925,13,4,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,145.00400006771088,14,5,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,145.00400006771088,13,5,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,155.12400007247925,14,3,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,155.12400007247925,13,3,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,146.9630000591278,13,5,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,160.00400006771088,14,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,160.00400006771088,15,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,160.00400006771088,15,1,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,160.00400006771088,14,1,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,160.00400006771088,15,2,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,160.00400006771088,14,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,149.62400007247925,14,5,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,149.62400007247925,13,5,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,160.00400006771088,15,3,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,160.00400006771088,14,3,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,155.12400007247925,14,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,155.12400007247925,13,4,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,161.96399998664856,14,0,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,161.96399998664856,14,1,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,161.96399998664856,14,2,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,161.96399998664856,14,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,164.62400007247925,14,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,164.62400007247925,15,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,164.62400007247925,15,1,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,164.62400007247925,14,1,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,164.62400007247925,15,2,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,164.62400007247925,14,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,164.62400007247925,15,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,164.62400007247925,14,3,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,160.00400006771088,15,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,160.00400006771088,14,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,155.12400007247925,14,5,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,155.12400007247925,13,5,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,161.96399998664856,14,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,170.00400006771088,15,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,170.00400006771088,16,0,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,170.125,14,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,170.125,15,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,170.00400006771088,16,1,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,170.00400006771088,15,1,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,170.125,15,1,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,170.125,14,1,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,170.00400006771088,16,2,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,170.00400006771088,15,2,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,170.125,15,2,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,170.125,14,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,164.62400007247925,15,4,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,164.62400007247925,14,4,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,170.00400006771088,16,3,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,170.00400006771088,15,3,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,170.125,15,3,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,170.125,14,3,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,171.96399998664856,15,0,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,171.96399998664856,15,1,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,171.96399998664856,15,2,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,171.96399998664856,15,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,174.62400007247925,15,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,174.62400007247925,16,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,174.62400007247925,16,1,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,174.62400007247925,15,1,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,174.62400007247925,16,2,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,174.62400007247925,15,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,174.62400007247925,16,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,174.62400007247925,15,3,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,170.00400006771088,16,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,170.00400006771088,15,4,1
